In	Amp	Phase
4.935933920036521158e+04	3.276950861438774609e+01	-3.249293237361313147e-01
4.942758560428081546e+04	3.276086644043094509e+01	-3.251475435981484030e-01
4.949592636869076523e+04	3.275222101550838261e+01	-3.253657947587134114e-01
4.956436162406205403e+04	3.274357234652431003e+01	-3.255840772697264907e-01
4.963289150104204600e+04	3.273492044037809023e+01	-3.258023911834435071e-01
4.970151613045877457e+04	3.272626530396421884e+01	-3.260207365524745993e-01
4.977023564332113892e+04	3.271760694417221771e+01	-3.262391134297851214e-01
4.983905017081918777e+04	3.270894536788669882e+01	-3.264575218686947555e-01
4.990795984432435216e+04	3.270028058198732168e+01	-3.266759619228756240e-01
4.997696479538970743e+04	3.269161259334875780e+01	-3.268944336463538991e-01
5.004606515575022786e+04	3.268294140884066223e+01	-3.271129370935078606e-01
5.011526105732301221e+04	3.267426703532772336e+01	-3.273314723190675624e-01
5.018455263220766210e+04	3.266558947966954918e+01	-3.275500393781151653e-01
5.025394001268613647e+04	3.265690874872074545e+01	-3.277686383260827174e-01
5.032342333122357377e+04	3.264822484933083047e+01	-3.279872692187535410e-01
5.039300272046818282e+04	3.263953778834422792e+01	-3.282059321122605677e-01
5.046267831325155566e+04	3.263084757260027402e+01	-3.284246270630862274e-01
5.053245024258897320e+04	3.262215420893318196e+01	-3.286433541280617820e-01
5.060231864167960885e+04	3.261345770417203482e+01	-3.288621133643667704e-01
5.067228364390679781e+04	3.260475806514076424e+01	-3.290809048295284533e-01
5.074234538283832080e+04	3.259605529865810780e+01	-3.292997285814217578e-01
5.081250399222660781e+04	3.258734941153766584e+01	-3.295185846782678896e-01
5.088275960600903636e+04	3.257864041058780202e+01	-3.297374731786348323e-01
5.095311235830817168e+04	3.256992830261166461e+01	-3.299563941414359602e-01
5.102356238343202131e+04	3.256121309440718647e+01	-3.301753476259299824e-01
5.109410981587428978e+04	3.255249479276700697e+01	-3.303943336917203877e-01
5.116475479031464783e+04	3.254377340447855715e+01	-3.306133523987547229e-01
5.123549744161895796e+04	3.253504893632394612e+01	-3.308324038073244822e-01
5.130633790483968914e+04	3.252632139507997522e+01	-3.310514879780641073e-01
5.137727631521569856e+04	3.251759078751818777e+01	-3.312706049719501000e-01
5.144831280817316292e+04	3.250885712040473408e+01	-3.314897548503022429e-01
5.151944751932539657e+04	3.250012040050047801e+01	-3.317089376747808793e-01
5.159068058447321528e+04	3.249138063456086201e+01	-3.319281535073879130e-01
5.166201213960519817e+04	3.248263782933600652e+01	-3.321474024104658085e-01
5.173344232089794241e+04	3.247389199157063189e+01	-3.323666844466968140e-01
5.180497126471635420e+04	3.246514312800400859e+01	-3.325859996791029616e-01
5.187659910761385254e+04	3.245639124537005671e+01	-3.328053481710450678e-01
5.194832598633268208e+04	3.244763635039723937e+01	-3.330247299862222343e-01
5.202015203780414595e+04	3.243887844980853430e+01	-3.332441451886721251e-01
5.209207739914887497e+04	3.243011755032151200e+01	-3.334635938427690238e-01
5.216410220767708961e+04	3.242135365864823626e+01	-3.336830760132249440e-01
5.223622660088885459e+04	3.241258678149527839e+01	-3.339025917650875197e-01
5.230845071647436271e+04	3.240381692556373139e+01	-3.341221411637408378e-01
5.238077469231416762e+04	3.239504409754915315e+01	-3.343417242749039953e-01
5.245319866647948220e+04	3.238626830414155933e+01	-3.345613411646309321e-01
5.252572277723250590e+04	3.237748955202543755e+01	-3.347809918993104317e-01
5.259834716302630113e+04	3.236870784787973321e+01	-3.350006765456638447e-01
5.267107196250568086e+04	3.235992319837779263e+01	-3.352203951707468654e-01
5.274389731450704130e+04	3.235113561018739858e+01	-3.354401478419477001e-01
5.281682335805874027e+04	3.234234508997070634e+01	-3.356599346269866779e-01
5.288985023238137364e+04	3.233355164438430762e+01	-3.358797555939156965e-01
5.296297807688802277e+04	3.232475528007912402e+01	-3.360996108111182212e-01
5.303620703118451638e+04	3.231595600370047805e+01	-3.363195003473081202e-01
5.310953723506972165e+04	3.230715382188802920e+01	-3.365394242715293860e-01
5.318296882853579882e+04	3.229834874127578104e+01	-3.367593826531559142e-01
5.325650195176846319e+04	3.228954076849205990e+01	-3.369793755618903375e-01
5.333013674514726154e+04	3.228072991015952198e+01	-3.371994030677642473e-01
5.340387334924581955e+04	3.227191617289511072e+01	-3.374194652411370288e-01
5.347771190483214741e+04	3.226309956331007101e+01	-3.376395621526958046e-01
5.355165255286887259e+04	3.225428008800992785e+01	-3.378596938734548250e-01
5.362569543451353093e+04	3.224545775359448641e+01	-3.380798604747546898e-01
5.369984069111882854e+04	3.223663256665778221e+01	-3.383000620282622939e-01
5.377408846423302748e+04	3.222780453378810961e+01	-3.385202986059698826e-01
5.384843889559974923e+04	3.221897366156802178e+01	-3.387405702801941088e-01
5.392289212715894973e+04	3.221013995657427387e+01	-3.389608771235770868e-01
5.399744830104671564e+04	3.220130342537782298e+01	-3.391812192090843392e-01
5.407210755959566450e+04	3.219246407454384951e+01	-3.394015966100049075e-01
5.414687004533520667e+04	3.218362191063172162e+01	-3.396220093999509082e-01
5.422173590099180728e+04	3.217477694019497392e+01	-3.398424576528566998e-01
5.429670526948929182e+04	3.216592916978133587e+01	-3.400629414429785502e-01
5.437177829394907894e+04	3.215707860593267498e+01	-3.402834608448942477e-01
5.444695511769049335e+04	3.214822525518502516e+01	-3.405040159335023797e-01
5.452223588423101319e+04	3.213936912406853708e+01	-3.407246067840220549e-01
5.459762073728653195e+04	3.213051021910752070e+01	-3.409452334719918487e-01
5.467310982077167864e+04	3.212164854682039561e+01	-3.411658960732699697e-01
5.474870327880004334e+04	3.211278411371966968e+01	-3.413865946640335380e-01
5.482440125568449002e+04	3.210391692631198879e+01	-3.416073293207778083e-01
5.490020389593739674e+04	3.209504699109805870e+01	-3.418281001203157254e-01
5.497611134427109209e+04	3.208617431457266633e+01	-3.420489071397783132e-01
5.505212374559762247e+04	3.207729890322471533e+01	-3.422697504566120097e-01
5.512824124502974882e+04	3.206842076353712656e+01	-3.424906301485806104e-01
5.520446398788075749e+04	3.205953990198688075e+01	-3.427115462937633805e-01
5.528079211966486037e+04	3.205065632504501139e+01	-3.429324989705550553e-01
5.535722578609743505e+04	3.204177003917659050e+01	-3.431534882576646739e-01
5.543376513309537404e+04	3.203288105084071447e+01	-3.433745142341159129e-01
5.551041030677727395e+04	3.202398936649051109e+01	-3.435955769792459202e-01
5.558716145346380654e+04	3.201509499257308278e+01	-3.438166765727053709e-01
5.566401871967791521e+04	3.200619793552957049e+01	-3.440378130944576895e-01
5.574098225214516424e+04	3.199729820179510043e+01	-3.442589866247779962e-01
5.581805219779395702e+04	3.198839579779876274e+01	-3.444801972442538829e-01
5.589522870375587081e+04	3.197949072996365416e+01	-3.447014450337835823e-01
5.597251191736589681e+04	3.197058300470681758e+01	-3.449227300745763558e-01
5.604990198616275302e+04	3.196167262843928114e+01	-3.451440524481514394e-01
5.612739905788913893e+04	3.195275960756600142e+01	-3.453654122363379875e-01
5.620500328049204109e+04	3.194384394848589537e+01	-3.455868095212744073e-01
5.628271480212310416e+04	3.193492565759180124e+01	-3.458082443854079147e-01
5.636053377113847819e+04	3.192600474127053189e+01	-3.460297169114931459e-01
5.643846033609977894e+04	3.191708120590278597e+01	-3.462512271825933241e-01
5.651649464577392064e+04	3.190815505786317985e+01	-3.464727752820785933e-01
5.659463684913350880e+04	3.189922630352025124e+01	-3.466943612936257968e-01
5.667288709535711678e+04	3.189029494923643426e+01	-3.469159853012181438e-01
5.675124553382957674e+04	3.188136100136806661e+01	-3.471376473891440995e-01
5.682971231414228532e+04	3.187242446626536463e+01	-3.473593476419979953e-01
5.690828758609345095e+04	3.186348535027243400e+01	-3.475810861446783084e-01
5.698697149968841404e+04	3.185454365972725199e+01	-3.478028629823882167e-01
5.706576420513991616e+04	3.184559940096166741e+01	-3.480246782406342110e-01
5.714466585286837653e+04	3.183665258030139711e+01	-3.482465320052263169e-01
5.722367659350220492e+04	3.182770320406600462e+01	-3.484684243622771516e-01
5.730279657787807082e+04	3.181875127856891794e+01	-3.486903553982015347e-01
5.738202595704120904e+04	3.180979681011738336e+01	-3.489123251997163777e-01
5.746136488224568166e+04	3.180083980501251162e+01	-3.491343338538394625e-01
5.754081350495480729e+04	3.179188026954922819e+01	-3.493563814478898855e-01
5.762037197684097191e+04	3.178291821001631234e+01	-3.495784680694860036e-01
5.770004044978661113e+04	3.177395363269634387e+01	-3.498005938065468778e-01
5.777981907588405738e+04	3.176498654386571729e+01	-3.500227587472906077e-01
5.785970800743592554e+04	3.175601694979463474e+01	-3.502449629802342757e-01
5.793970739695541124e+04	3.174704485674712373e+01	-3.504672065941930037e-01
5.801981739716658922e+04	3.173807027098098743e+01	-3.506894896782798976e-01
5.810003816100467520e+04	3.172909319874783662e+01	-3.509118123219054919e-01
5.818036984161637520e+04	3.172011364629308261e+01	-3.511341746147771392e-01
5.826081259236010374e+04	3.171113161985589457e+01	-3.513565766468982887e-01
5.834136656680634769e+04	3.170214712566924575e+01	-3.515790185085689301e-01
5.842203191873790638e+04	3.169316016995986729e+01	-3.518015002903840394e-01
5.850280880215021898e+04	3.168417075894826951e+01	-3.520240220832335232e-01
5.858369737125164102e+04	3.167517889884873483e+01	-3.522465839783018859e-01
5.866469778046372812e+04	3.166618459586930001e+01	-3.524691860670673971e-01
5.874581018442157801e+04	3.165718785621174547e+01	-3.526918284413023685e-01
5.882703473797407059e+04	3.164818868607163793e+01	-3.529145111930714895e-01
5.890837159618430451e+04	3.163918709163825937e+01	-3.531372344147324371e-01
5.898982091432943707e+04	3.163018307909466742e+01	-3.533599981989344330e-01
5.907138284790165199e+04	3.162117665461763494e+01	-3.535828026386185763e-01
5.915305755260802107e+04	3.161216782437768558e+01	-3.538056478270175109e-01
5.923484518437089719e+04	3.160315659453906889e+01	-3.540285338576537599e-01
5.931674589932821982e+04	3.159414297125977100e+01	-3.542514608243406693e-01
5.939875985383381339e+04	3.158512696069149683e+01	-3.544744288211809091e-01
5.948088720445767831e+04	3.157610856897968432e+01	-3.546974379425661961e-01
5.956312810798631108e+04	3.156708780226347599e+01	-3.549204882831775709e-01
5.964548272142295900e+04	3.155806466667574028e+01	-3.551435799379836777e-01
5.972795120198798395e+04	3.154903916834305733e+01	-3.553667130022414855e-01
5.981053370711909520e+04	3.154001131338572250e+01	-3.555898875714950669e-01
5.989323039447170595e+04	3.153098110791772513e+01	-3.558131037415752096e-01
5.997604142191919527e+04	3.152194855804675910e+01	-3.560363616085995275e-01
6.005896694755324279e+04	3.151291366987424070e+01	-3.562596612689711284e-01
6.014200712968409061e+04	3.150387644949525878e+01	-3.564830028193787248e-01
6.022516212684089260e+04	3.149483690299858907e+01	-3.567063863567964122e-01
6.030843209777208540e+04	3.148579503646674027e+01	-3.569298119784823364e-01
6.039181720144525025e+04	3.147675085597589018e+01	-3.571532797819784721e-01
6.047531759704813157e+04	3.146770436759589273e+01	-3.573767898651111219e-01
6.055893344398844783e+04	3.145865557739030649e+01	-3.576003423259893066e-01
6.064266490189431352e+04	3.144960449141636261e+01	-3.578239372630047099e-01
6.072651213061455928e+04	3.144055111572496841e+01	-3.580475747748317339e-01
6.081047529021903756e+04	3.143149545636072517e+01	-3.582712549604258889e-01
6.089455454099891358e+04	3.142243751936190677e+01	-3.584949779190242380e-01
6.097875004346697096e+04	3.141337731076045614e+01	-3.587187437501449527e-01
6.106306195835793187e+04	3.140431483658199241e+01	-3.589425525535863137e-01
6.114749044662875531e+04	3.139525010284581086e+01	-3.591664044294266001e-01
6.123203566945895727e+04	3.138618311556487583e+01	-3.593902994780236448e-01
6.131669778825088724e+04	3.137711388074581720e+01	-3.596142378000142248e-01
6.140147696463008469e+04	3.136804240438893387e+01	-3.598382194963138936e-01
6.148637336044552649e+04	3.135896869248818675e+01	-3.600622446681160937e-01
6.157138713776999066e+04	3.134989275103122353e+01	-3.602863134168919346e-01
6.165651845890047844e+04	3.134081458599930059e+01	-3.605104258443905807e-01
6.174176748635798140e+04	3.133173420336741444e+01	-3.607345820526363656e-01
6.182713438288860198e+04	3.132265160910417023e+01	-3.609587821439312338e-01
6.191261931146332790e+04	3.131356680917184221e+01	-3.611830262208526321e-01
6.199822243527849059e+04	3.130447980952636655e+01	-3.614073143862535642e-01
6.208394391775604163e+04	3.129539061611733786e+01	-3.616316467432622028e-01
6.216978392254390201e+04	3.128629923488801978e+01	-3.618560233952806127e-01
6.225574261351626046e+04	3.127720567177532374e+01	-3.620804444459855831e-01
6.234182015477387176e+04	3.126810993270981243e+01	-3.623049099993274624e-01
6.242801671064440598e+04	3.125901202361571407e+01	-3.625294201595297139e-01
6.251433244568271766e+04	3.124991195041091530e+01	-3.627539750310886935e-01
6.260076752467119513e+04	3.124080971900693982e+01	-3.629785747187730949e-01
6.268732211262005148e+04	3.123170533530900173e+01	-3.632032193276233945e-01
6.277399637476766657e+04	3.122259880521594511e+01	-3.634279089629515735e-01
6.286079047658087802e+04	3.121349013462026534e+01	-3.636526437303410630e-01
6.294770458375529415e+04	3.120437932940812686e+01	-3.638774237356454666e-01
6.303473886221564317e+04	3.119526639545934898e+01	-3.641022490849886162e-01
6.312189347811617336e+04	3.118615133864739164e+01	-3.643271198847646275e-01
6.320916859784050030e+04	3.117703416483940870e+01	-3.645520362416355686e-01
6.329656438800265460e+04	3.116791487989615916e+01	-3.647769982625339025e-01
6.338408101544692909e+04	3.115879348967209950e+01	-3.650020060546599332e-01
6.347171864724827901e+04	3.114967000001531972e+01	-3.652270597254818618e-01
6.355947745071268582e+04	3.114054441676759311e+01	-3.654521593827356196e-01
6.364735759337744821e+04	3.113141674576430518e+01	-3.656773051344244796e-01
6.373535924301149498e+04	3.112228699283455313e+01	-3.659024970888181683e-01
6.382348256761574157e+04	3.111315516380106416e+01	-3.661277353544530322e-01
6.391172773542337382e+04	3.110402126448023452e+01	-3.663530200401309833e-01
6.400009491490019718e+04	3.109488530068211176e+01	-3.665783512549197209e-01
6.408858427474492782e+04	3.108574727821042671e+01	-3.668037291081518436e-01
6.417719598388954910e+04	3.107660720286255440e+01	-3.670291537094247381e-01
6.426593021149961714e+04	3.106746508042954957e+01	-3.672546251685997465e-01
6.435478712697456649e+04	3.105832091669612183e+01	-3.674801435958023332e-01
6.444376689994806657e+04	3.104917471744064628e+01	-3.677057091014210299e-01
6.453286970028832002e+04	3.104002648843519196e+01	-3.679313217961075466e-01
6.462209569809853565e+04	3.103087623544544726e+01	-3.681569817907766051e-01
6.471144506371671741e+04	3.102172396423084066e+01	-3.683826891966037742e-01
6.480091796771678491e+04	3.101256968054443419e+01	-3.686084441250273569e-01
6.489051458090836240e+04	3.100341339013294828e+01	-3.688342466877470027e-01
6.498023507433723717e+04	3.099425509873681861e+01	-3.690600969967229861e-01
6.507007961928571603e+04	3.098509481209012861e+01	-3.692859951641760952e-01
6.516004838727290189e+04	3.097593253592066276e+01	-3.695119413025873545e-01
6.525014155005505745e+04	3.096676827594987813e+01	-3.697379355246971366e-01
6.534035927962593269e+04	3.095760203789291509e+01	-3.699639779435056619e-01
6.543070174821707042e+04	3.094843382745861149e+01	-3.701900686722715550e-01
6.552116912829814828e+04	3.093926365034947779e+01	-3.704162078245120671e-01
6.561176159257731342e+04	3.093009151226172548e+01	-3.706423955140025761e-01
6.570247931400152447e+04	3.092091741888525291e+01	-3.708686318547759764e-01
6.579332246575682075e+04	3.091174137590366300e+01	-3.710949169611226783e-01
6.588429122126873699e+04	3.090256338899424193e+01	-3.713212509475897760e-01
6.597538575420257985e+04	3.089338346382799116e+01	-3.715476339289808805e-01
6.606660623846389353e+04	3.088420160606960252e+01	-3.717740660203558978e-01
6.615795284819829976e+04	3.087501782137749018e+01	-3.720005473370298632e-01
6.624942575779256003e+04	3.086583211540375871e+01	-3.722270779945734409e-01
6.634102514187445922e+04	3.085664449379423502e+01	-3.724536581088124243e-01
